location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Mandir Marg,Delhi,IN,2017-11-27T15:30:00.000Z,2017-11-27T21:00:00+05:30,no2,107.93,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:30:00.000Z,2017-11-27T21:00:00+05:30,so2,12.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:30:00.000Z,2017-11-27T21:00:00+05:30,co,3700,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:30:00.000Z,2017-11-27T21:00:00+05:30,pm25,189,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:30:00.000Z,2017-11-27T21:00:00+05:30,pm10,306,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:15:00.000Z,2017-11-27T20:45:00+05:30,pm25,189,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:15:00.000Z,2017-11-27T20:45:00+05:30,no2,110.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:15:00.000Z,2017-11-27T20:45:00+05:30,co,3700,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:15:00.000Z,2017-11-27T20:45:00+05:30,pm10,306,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:15:00.000Z,2017-11-27T20:45:00+05:30,so2,11.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:00:00.000Z,2017-11-27T20:30:00+05:30,co,3630,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:00:00.000Z,2017-11-27T20:30:00+05:30,no2,117.57,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T15:00:00.000Z,2017-11-27T20:30:00+05:30,so2,11.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:30:00.000Z,2017-11-27T20:00:00+05:30,pm10,224,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:30:00.000Z,2017-11-27T20:00:00+05:30,no2,112.27,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:30:00.000Z,2017-11-27T20:00:00+05:30,so2,11,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:30:00.000Z,2017-11-27T20:00:00+05:30,co,2870,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:30:00.000Z,2017-11-27T20:00:00+05:30,pm25,127,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:00:00.000Z,2017-11-27T19:30:00+05:30,no2,107.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:00:00.000Z,2017-11-27T19:30:00+05:30,so2,10.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:00:00.000Z,2017-11-27T19:30:00+05:30,co,2100,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:00:00.000Z,2017-11-27T19:30:00+05:30,pm25,127,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T14:00:00.000Z,2017-11-27T19:30:00+05:30,pm10,224,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:30:00.000Z,2017-11-27T18:00:00+05:30,pm25,100,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:30:00.000Z,2017-11-27T18:00:00+05:30,co,1070,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:30:00.000Z,2017-11-27T18:00:00+05:30,no2,83.63,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:30:00.000Z,2017-11-27T18:00:00+05:30,so2,10.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:30:00.000Z,2017-11-27T18:00:00+05:30,pm10,160,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:00:00.000Z,2017-11-27T17:30:00+05:30,no2,69.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:00:00.000Z,2017-11-27T17:30:00+05:30,so2,10.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:00:00.000Z,2017-11-27T17:30:00+05:30,pm10,160,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T12:00:00.000Z,2017-11-27T17:30:00+05:30,pm25,100,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:30:00.000Z,2017-11-27T17:00:00+05:30,no2,60.33,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:30:00.000Z,2017-11-27T17:00:00+05:30,so2,10.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:30:00.000Z,2017-11-27T17:00:00+05:30,pm10,186,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:30:00.000Z,2017-11-27T17:00:00+05:30,pm25,114,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:00:00.000Z,2017-11-27T16:30:00+05:30,no2,56.43,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T11:00:00.000Z,2017-11-27T16:30:00+05:30,so2,11.33,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T10:15:00.000Z,2017-11-27T15:45:00+05:30,so2,11.8,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T10:15:00.000Z,2017-11-27T15:45:00+05:30,no2,58.8,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T10:15:00.000Z,2017-11-27T15:45:00+05:30,pm25,133,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T10:15:00.000Z,2017-11-27T15:45:00+05:30,pm10,224,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:45:00.000Z,2017-11-27T15:15:00+05:30,so2,12,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:45:00.000Z,2017-11-27T15:15:00+05:30,no2,60.67,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:30:00.000Z,2017-11-27T15:00:00+05:30,no2,60.47,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:30:00.000Z,2017-11-27T15:00:00+05:30,so2,12.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:30:00.000Z,2017-11-27T15:00:00+05:30,pm25,153,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:30:00.000Z,2017-11-27T15:00:00+05:30,pm10,301,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:15:00.000Z,2017-11-27T14:45:00+05:30,so2,12.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T09:15:00.000Z,2017-11-27T14:45:00+05:30,no2,62.37,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T08:15:00.000Z,2017-11-27T13:45:00+05:30,no2,64.57,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T08:15:00.000Z,2017-11-27T13:45:00+05:30,pm10,394,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T08:15:00.000Z,2017-11-27T13:45:00+05:30,pm25,187,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T08:15:00.000Z,2017-11-27T13:45:00+05:30,so2,12.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:45:00.000Z,2017-11-27T13:15:00+05:30,pm25,187,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:45:00.000Z,2017-11-27T13:15:00+05:30,no2,67.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:45:00.000Z,2017-11-27T13:15:00+05:30,so2,12.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:45:00.000Z,2017-11-27T13:15:00+05:30,pm10,394,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:15:00.000Z,2017-11-27T12:45:00+05:30,so2,12.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:15:00.000Z,2017-11-27T12:45:00+05:30,no2,68.93,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:00:00.000Z,2017-11-27T12:30:00+05:30,no2,70.63,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:00:00.000Z,2017-11-27T12:30:00+05:30,so2,11.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:00:00.000Z,2017-11-27T12:30:00+05:30,pm10,364,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T07:00:00.000Z,2017-11-27T12:30:00+05:30,pm25,188,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T06:45:00.000Z,2017-11-27T12:15:00+05:30,no2,69.2,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T06:45:00.000Z,2017-11-27T12:15:00+05:30,so2,11.6,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T06:15:00.000Z,2017-11-27T11:45:00+05:30,pm10,356,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T06:15:00.000Z,2017-11-27T11:45:00+05:30,pm25,194,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:30:00.000Z,2017-11-27T11:00:00+05:30,so2,11.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:30:00.000Z,2017-11-27T11:00:00+05:30,no2,77.63,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:30:00.000Z,2017-11-27T11:00:00+05:30,pm10,370,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:30:00.000Z,2017-11-27T11:00:00+05:30,pm25,218,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:15:00.000Z,2017-11-27T10:45:00+05:30,no2,79.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:15:00.000Z,2017-11-27T10:45:00+05:30,so2,11.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:15:00.000Z,2017-11-27T10:45:00+05:30,pm25,218,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T05:15:00.000Z,2017-11-27T10:45:00+05:30,pm10,370,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:45:00.000Z,2017-11-27T10:15:00+05:30,no2,105,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:45:00.000Z,2017-11-27T10:15:00+05:30,so2,11.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:45:00.000Z,2017-11-27T10:15:00+05:30,pm10,370,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:45:00.000Z,2017-11-27T10:15:00+05:30,pm25,218,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:30:00.000Z,2017-11-27T10:00:00+05:30,no2,107.77,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-27T04:30:00.000Z,2017-11-27T10:00:00+05:30,so2,11.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-26T18:30:00.000Z,2017-11-27T00:00:00+05:30,pm10,331,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-26T18:30:00.000Z,2017-11-27T00:00:00+05:30,pm25,236,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T19:15:00.000Z,2017-11-26T00:45:00+05:30,pm25,286,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T19:15:00.000Z,2017-11-26T00:45:00+05:30,pm10,414,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T19:00:00.000Z,2017-11-26T00:30:00+05:30,pm25,286,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T18:45:00.000Z,2017-11-26T00:15:00+05:30,co,3200,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T18:45:00.000Z,2017-11-26T00:15:00+05:30,so2,13.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T18:45:00.000Z,2017-11-26T00:15:00+05:30,no2,94.17,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T17:45:00.000Z,2017-11-25T23:15:00+05:30,no2,92.97,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T17:45:00.000Z,2017-11-25T23:15:00+05:30,co,4430,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T17:45:00.000Z,2017-11-25T23:15:00+05:30,so2,13.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:45:00.000Z,2017-11-25T22:15:00+05:30,no2,96.27,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:45:00.000Z,2017-11-25T22:15:00+05:30,co,4600,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:45:00.000Z,2017-11-25T22:15:00+05:30,so2,12.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:30:00.000Z,2017-11-25T22:00:00+05:30,so2,12.8,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:30:00.000Z,2017-11-25T22:00:00+05:30,co,4470,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:30:00.000Z,2017-11-25T22:00:00+05:30,pm10,306,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:30:00.000Z,2017-11-25T22:00:00+05:30,pm25,179,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:30:00.000Z,2017-11-25T22:00:00+05:30,no2,95.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:00:00.000Z,2017-11-25T21:30:00+05:30,no2,93.07,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:00:00.000Z,2017-11-25T21:30:00+05:30,co,3870,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T16:00:00.000Z,2017-11-25T21:30:00+05:30,so2,12.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:45:00.000Z,2017-11-25T21:15:00+05:30,so2,12.2,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:45:00.000Z,2017-11-25T21:15:00+05:30,no2,101.53,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:45:00.000Z,2017-11-25T21:15:00+05:30,co,3300,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:30:00.000Z,2017-11-25T21:00:00+05:30,so2,12,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:30:00.000Z,2017-11-25T21:00:00+05:30,co,2900,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-25T15:30:00.000Z,2017-11-25T21:00:00+05:30,no2,98.93,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
